"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
749,"Precinct Committeeman NAP 018 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
750,"Precinct Committeeman NAP 019 - D","Constance Merritt","D",105,100.00,633638,157671,1,1,"0","0"
751,"Precinct Committeeman NAP 020 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
752,"Precinct Committeeman NAP 021 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
753,"Precinct Committeeman NAP 022 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
754,"Precinct Committeeman NAP 023 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
755,"Precinct Committeeman NAP 024 - D","Nathanael Sippel","D",95,100.00,633638,157671,1,1,"0","0"
756,"Precinct Committeeman NAP 025 - D","Janet Simmons","D",68,100.00,633638,157671,1,1,"0","0"
757,"Precinct Committeeman NAP 026 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
758,"Precinct Committeeman NAP 027 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
759,"Precinct Committeeman NAP 028 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
760,"Precinct Committeeman NAP 029 - D","Bill Thomas","D",101,100.00,633638,157671,1,1,"0","0"
761,"Precinct Committeeman NAP 030 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
762,"Precinct Committeeman NAP 031 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
763,"Precinct Committeeman NAP 032 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
764,"Precinct Committeeman NAP 033 - D","Dan Walker, Jr.","D",113,100.00,633638,157671,1,1,"0","0"
765,"Precinct Committeeman NAP 034 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
766,"Precinct Committeeman NAP 035 - D","Tony Michelassi","D",42,100.00,633638,157671,1,1,"0","0"
767,"Precinct Committeeman NAP 036 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
768,"Precinct Committeeman NAP 037 - D","Vera L. Bass","D",154,100.00,633638,157671,1,1,"0","0"
769,"Precinct Committeeman NAP 038 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
770,"Precinct Committeeman NAP 039 - D","Bob Hazard","D",102,100.00,633638,157671,1,1,"0","0"
771,"Precinct Committeeman NAP 040 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
772,"Precinct Committeeman NAP 041 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
773,"Precinct Committeeman NAP 042 - D","Bill Habel","D",83,100.00,633638,157671,1,1,"0","0"
774,"Precinct Committeeman NAP 043 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
775,"Precinct Committeeman NAP 044 - D","Regina Drucilla Brent","D",86,100.00,633638,157671,1,1,"0","0"
776,"Precinct Committeeman NAP 045 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
777,"Precinct Committeeman NAP 046 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
778,"Precinct Committeeman NAP 047 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
779,"Precinct Committeeman NAP 048 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
780,"Precinct Committeeman NAP 049 - D","Richard T. Novinger","D",36,100.00,633638,157671,1,1,"0","0"
781,"Precinct Committeeman NAP 050 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
782,"Precinct Committeeman NAP 051 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
783,"Precinct Committeeman NAP 052 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
784,"Precinct Committeeman NAP 053 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
785,"Precinct Committeeman NAP 054 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
786,"Precinct Committeeman NAP 055 - D","Jeffrey Scott Szymczak","D",79,100.00,633638,157671,1,1,"0","0"
787,"Precinct Committeeman NAP 056 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
788,"Precinct Committeeman NAP 057 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
789,"Precinct Committeeman NAP 058 - D","Steven Bosco","D",71,100.00,633638,157671,1,1,"0","0"
790,"Precinct Committeeman NAP 059 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
791,"Precinct Committeeman NAP 060 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
792,"Precinct Committeeman NAP 061 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
793,"Precinct Committeeman NAP 062 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
794,"Precinct Committeeman NAP 063 - D","Maggie Wunderly","D",49,100.00,633638,157671,1,1,"0","0"
795,"Precinct Committeeman NAP 064 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
796,"Precinct Committeeman NAP 065 - D","Bill Lavin","D",94,100.00,633638,157671,1,1,"0","0"
797,"Precinct Committeeman NAP 066 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
798,"Precinct Committeeman NAP 067 - D","Katherine 'Kat' Pavlik","D",110,100.00,633638,157671,1,1,"0","0"
799,"Precinct Committeeman NAP 068 - D","Loretta Burke","D",86,100.00,633638,157671,1,1,"0","0"
800,"Precinct Committeeman NAP 069 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
801,"Precinct Committeeman NAP 070 - D","William S. Higgins","D",77,98.72,633638,157671,1,1,"0","0"
802,"Precinct Committeeman NAP 070 - D","Dorothy Thompson","D",1,1.28,633638,157671,1,1,"0","0"
803,"Precinct Committeeman NAP 071 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
804,"Precinct Committeeman NAP 072 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
805,"Precinct Committeeman NAP 073 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
806,"Precinct Committeeman NAP 074 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
807,"Precinct Committeeman NAP 075 - D","Dawn DeSart","D",82,100.00,633638,157671,1,1,"0","0"
808,"Precinct Committeeman NAP 076 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
809,"Precinct Committeeman NAP 077 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
810,"Precinct Committeeman NAP 078 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
811,"Precinct Committeeman NAP 079 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
812,"Precinct Committeeman NAP 080 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
813,"Precinct Committeeman NAP 081 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
814,"Precinct Committeeman NAP 082 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
815,"Precinct Committeeman NAP 083 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
816,"Precinct Committeeman NAP 084 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
817,"Precinct Committeeman NAP 085 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
818,"Precinct Committeeman NAP 086 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
819,"Precinct Committeeman NAP 087 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
820,"Precinct Committeeman NAP 088 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
821,"Precinct Committeeman NAP 089 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
822,"Precinct Committeeman NAP 090 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
823,"Precinct Committeeman NAP 091 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
824,"Precinct Committeeman NAP 092 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
825,"Precinct Committeeman NAP 093 - D","Philip Buchanan","D",56,100.00,633638,157671,1,1,"0","0"
826,"Precinct Committeeman NAP 094 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
827,"Precinct Committeeman NAP 095 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
828,"Precinct Committeeman NAP 096 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
829,"Precinct Committeeman NAP 097 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
830,"Precinct Committeeman LSL 001 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
831,"Precinct Committeeman LSL 002 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
832,"Precinct Committeeman LSL 003 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
833,"Precinct Committeeman LSL 004 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
834,"Precinct Committeeman LSL 005 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
835,"Precinct Committeeman LSL 006 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
836,"Precinct Committeeman LSL 007 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
837,"Precinct Committeeman LSL 008 - D","Arlene Kendorski","D",121,100.00,633638,157671,1,1,"0","0"
838,"Precinct Committeeman LSL 009 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
839,"Precinct Committeeman LSL 010 - D","Stephen A. Winz","D",17,12.59,633638,157671,1,1,"0","0"
840,"Precinct Committeeman LSL 010 - D","Claire Goldenberg","D",86,63.70,633638,157671,1,1,"0","0"
841,"Precinct Committeeman LSL 010 - D","Dave Melsbakas","D",32,23.70,633638,157671,1,1,"0","0"
842,"Precinct Committeeman LSL 011 - D","Theresa Sullivan","D",103,100.00,633638,157671,1,1,"0","0"
843,"Precinct Committeeman LSL 012 - D","Robert Sacks","D",118,100.00,633638,157671,1,1,"0","0"
844,"Precinct Committeeman LSL 013 - D","David Reynolds","D",78,100.00,633638,157671,1,1,"0","0"
845,"Precinct Committeeman LSL 014 - D","Paul Sellnow","D",49,100.00,633638,157671,1,1,"0","0"
846,"Precinct Committeeman LSL 015 - D","Paula A. Garcia","D",126,100.00,633638,157671,1,1,"0","0"
847,"Precinct Committeeman LSL 016 - D","Aileen Colby Eilert","D",70,100.00,633638,157671,1,1,"0","0"
848,"Precinct Committeeman LSL 017 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
849,"Precinct Committeeman LSL 018 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
850,"Precinct Committeeman LSL 019 - D","Laura Ellman","D",67,100.00,633638,157671,1,1,"0","0"
851,"Precinct Committeeman LSL 020 - D","John Gardner Huff","D",92,100.00,633638,157671,1,1,"0","0"
852,"Precinct Committeeman LSL 021 - D","Nancy L. Staszak","D",112,100.00,633638,157671,1,1,"0","0"
853,"Precinct Committeeman LSL 022 - D","Matt Wilhelm","D",100,100.00,633638,157671,1,1,"0","0"
854,"Precinct Committeeman LSL 023 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
855,"Precinct Committeeman LSL 024 - D","Ryan Scanlon","D",91,100.00,633638,157671,1,1,"0","0"
856,"Precinct Committeeman LSL 025 - D","Robert A. Lipa","D",69,100.00,633638,157671,1,1,"0","0"
857,"Precinct Committeeman LSL 026 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
858,"Precinct Committeeman LSL 027 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
859,"Precinct Committeeman LSL 028 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
860,"Precinct Committeeman LSL 029 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
861,"Precinct Committeeman LSL 030 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
862,"Precinct Committeeman LSL 031 - D","Peggy T. Nasti","D",106,100.00,633638,157671,1,1,"0","0"
863,"Precinct Committeeman LSL 032 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
864,"Precinct Committeeman LSL 033 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
865,"Precinct Committeeman LSL 034 - D","Diane Hewitt","D",103,100.00,633638,157671,1,1,"0","0"
866,"Precinct Committeeman LSL 035 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
867,"Precinct Committeeman LSL 036 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
868,"Precinct Committeeman LSL 037 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
869,"Precinct Committeeman LSL 038 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
870,"Precinct Committeeman LSL 039 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
871,"Precinct Committeeman LSL 040 - D","Jeffrey Allington","D",130,100.00,633638,157671,1,1,"0","0"
872,"Precinct Committeeman LSL 041 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
873,"Precinct Committeeman LSL 042 - D","Kaleshia Page","D",3,100.00,633638,157671,1,1,"0","0"
874,"Precinct Committeeman LSL 043 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
875,"Precinct Committeeman LSL 044 - D","Mary Jo Mullen","D",80,100.00,633638,157671,1,1,"0","0"
876,"Precinct Committeeman LSL 045 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
877,"Precinct Committeeman LSL 046 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
878,"Precinct Committeeman LSL 047 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
879,"Precinct Committeeman LSL 048 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
880,"Precinct Committeeman LSL 049 - D","Mary Coley","D",85,100.00,633638,157671,1,1,"0","0"
881,"Precinct Committeeman LSL 050 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
882,"Precinct Committeeman LSL 051 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
883,"Precinct Committeeman LSL 052 - D","Holly J. Blastic","D",15,100.00,633638,157671,1,1,"0","0"
884,"Precinct Committeeman LSL 053 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
885,"Precinct Committeeman LSL 054 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
886,"Precinct Committeeman LSL 055 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
887,"Precinct Committeeman LSL 056 - D","Elaine Rockney","D",94,100.00,633638,157671,1,1,"0","0"
888,"Precinct Committeeman LSL 057 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
889,"Precinct Committeeman LSL 058 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
890,"Precinct Committeeman LSL 059 - D","Louise Goodman","D",114,100.00,633638,157671,1,1,"0","0"
891,"Precinct Committeeman LSL 060 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
892,"Precinct Committeeman LSL 061 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
893,"Precinct Committeeman LSL 062 - D","Drew Bolda","D",71,100.00,633638,157671,1,1,"0","0"
894,"Precinct Committeeman LSL 063 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
895,"Precinct Committeeman LSL 064 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
896,"Precinct Committeeman LSL 065 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
897,"Precinct Committeeman LSL 066 - D","Susan A. Quigley","D",98,100.00,633638,157671,1,1,"0","0"
898,"Precinct Committeeman LSL 067 - D","Paul E. Sjordal","D",75,100.00,633638,157671,1,1,"0","0"
899,"Precinct Committeeman LSL 068 - D","Barbara O'Meara","D",53,100.00,633638,157671,1,1,"0","0"
900,"Precinct Committeeman LSL 069 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
901,"Precinct Committeeman LSL 070 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
902,"Precinct Committeeman LSL 071 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
903,"Precinct Committeeman LSL 072 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
904,"Precinct Committeeman LSL 073 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
905,"Precinct Committeeman LSL 074 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
906,"Precinct Committeeman LSL 075 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
907,"Precinct Committeeman LSL 076 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
908,"Precinct Committeeman LSL 077 - D","Mohammed Waheed","D",65,100.00,633638,157671,1,1,"0","0"
909,"Precinct Committeeman LSL 078 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
910,"Precinct Committeeman LSL 079 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
911,"Precinct Committeeman LSL 080 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
912,"Precinct Committeeman LSL 081 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
913,"Precinct Committeeman LSL 082 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
914,"Precinct Committeeman LSL 083 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
915,"Precinct Committeeman LSL 084 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
916,"Precinct Committeeman LSL 085 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
917,"Precinct Committeeman LSL 086 - D","Raymond L. Knippenberg","D",54,100.00,633638,157671,1,1,"0","0"
918,"Precinct Committeeman LSL 087 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
919,"Precinct Committeeman LSL 088 - D","Ann Hahn-Baiyor","D",93,100.00,633638,157671,1,1,"0","0"
920,"Precinct Committeeman LSL 089 - D","Kaiya L. Iverson","D",103,100.00,633638,157671,1,1,"0","0"
921,"Precinct Committeeman LSL 090 - D","Sean C. Stava-Murray","D",80,100.00,633638,157671,1,1,"0","0"
922,"Precinct Committeeman LSL 091 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
923,"Precinct Committeeman LSL 092 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
924,"Precinct Committeeman LSL 093 - D","Joseph Heneghan","D",88,100.00,633638,157671,1,1,"0","0"
925,"Precinct Committeeman LSL 094 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
926,"Precinct Committeeman LSL 095 - D","Nathalie Morgen","D",54,100.00,633638,157671,1,1,"0","0"
927,"Precinct Committeeman LSL 096 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
928,"Precinct Committeeman LSL 097 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
929,"Precinct Committeeman LSL 098 - D","Barbara Kemp","D",146,100.00,633638,157671,1,1,"0","0"
930,"Precinct Committeeman LSL 099 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
931,"Precinct Committeeman LSL 100 - D","Gilbert Singer","D",86,100.00,633638,157671,1,1,"0","0"
932,"Precinct Committeeman LSL 101 - D","Robert W. Taylor","D",72,100.00,633638,157671,1,1,"0","0"
933,"Precinct Committeeman LSL 102 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
934,"Precinct Committeeman LSL 103 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
935,"Precinct Committeeman LSL 104 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
936,"Precinct Committeeman LSL 105 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
937,"Precinct Committeeman LSL 106 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
938,"Precinct Committeeman LSL 107 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
939,"Precinct Committeeman LSL 108 - D","Gerry Galloway","D",81,100.00,633638,157671,1,1,"0","0"
940,"Precinct Committeeman LSL 109 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
941,"Precinct Committeeman LSL 110 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
942,"Precinct Committeeman LSL 111 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
943,"Precinct Committeeman LSL 112 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
944,"Precinct Committeeman LSL 113 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
945,"Precinct Committeeman LSL 114 - D","Ken Mejia Beal","D",59,100.00,633638,157671,1,1,"0","0"
946,"Precinct Committeeman LSL 115 - D","Kendra Panek","D",89,100.00,633638,157671,1,1,"0","0"
947,"Precinct Committeeman LSL 116 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
948,"Precinct Committeeman LSL 117 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
949,"Precinct Committeeman LSL 118 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
950,"Precinct Committeeman LSL 119 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
951,"Precinct Committeeman LSL 120 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
952,"Precinct Committeeman LSL 121 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
953,"Precinct Committeeman LSL 122 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
954,"Precinct Committeeman LSL 123 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
955,"Precinct Committeeman LSL 124 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
956,"Precinct Committeeman LSL 125 - D","Elizabeth (Liz) Chaplin","D",103,100.00,633638,157671,1,1,"0","0"
957,"Precinct Committeeman LSL 126 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
958,"Precinct Committeeman LSL 127 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
959,"Precinct Committeeman LSL 128 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
960,"Precinct Committeeman LSL 129 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
961,"Precinct Committeeman D G 001 - D","Joanna N. Williams","D",57,100.00,633638,157671,1,1,"0","0"
